District,Size,Price
Алмалинский,30,17700000
Ауэзовский,62,20000000
Бостандыкский,40,11000000
Алатауский,55,20000000
Медеуский,87,65000000
Ауэзовский,100,39700000
Ауэзовский,100,35000000
Алатауский,48,14000000
Алмалинский,68,25300000
Алмалинский,92,39500000
Медеуский,126,77000000
Жетысуский,65,14500000
Алатауский,82,23500000
Ауэзовский,67,22000000
Ауэзовский,80,30900000
Ауэзовский,120,44999999
Жетысуский,60,18500000
Алатауский,45,13500000
Алатауский,46,14000000
Алатауский,68,20000000
Жетысуский,40,10500000
Алатауский,65,18500000
Алатауский,65,20000000
Бостандыкский,30,13000000
Алатауский,69,19300000
Жетысуский,42,13000000
Бостандыкский,80,32000000
Алмалинский,54,28000000
Медеуский,58,27000000
Жетысуский,68,21500000
Ауэзовский,80,31000000
Алатауский,127,27000000
Медеуский,61,35000000
Медеуский,43,16000000
Ауэзовский,73,25000000
Ауэзовский,33,11200000
Наурызбайский,62,13500000
Жетысуский,83,21500000
Медеуский,120,35000000
Медеуский,88,24000000
Жетысуский,63,17000000
Медеуский,123,87777000
Жетысуский,86,26000000
Ауэзовский,72,27000000
Бостандыкский,63,27000000
Медеуский,61,35000000
Алмалинский,74,22500000
Турксибский,68,18000000
Турксибский,85,21500000
Бостандыкский,90,39400000
Турксибский,44,11000000
Алмалинский,53,17500000
Медеуский,33,14500000
Ауэзовский,58,18500000
Медеуский,102,49000000
Медеуский,86,48000000
Бостандыкский,65,24000000
Бостандыкский,47,17000000
Ауэзовский,56,19000000
Ауэзовский,46,15500000
Бостандыкский,57,23500000
Ауэзовский,70,30000000
Бостандыкский,83,41500000
Бостандыкский,40,17500000
Ауэзовский,62,17500000
Медеуский,47,35000000
Бостандыкский,60,23900000
Турксибский,42,15500000
Бостандыкский,43,16500000
Турксибский,40,10000000
Медеуский,45,19900000
Ауэзовский,62,17700000
Ауэзовский,46,17500000
Медеуский,65,32000000
Алмалинский,139,65000000
Наурызбайский,108,21300000
Наурызбайский,59,13200000
Наурызбайский,108,45000000
Алмалинский,68,30000000
Ауэзовский,65,28000000
Наурызбайский,132,22000000
Бостандыкский,38,18000000
Наурызбайский,132,25500000
Ауэзовский,32,13500000
Ауэзовский,30,12500000
Бостандыкский,41,19000000
Жетысуский,64,15000000
Алатауский,48,13000000
Жетысуский,102,21000000
Алмалинский,58,25000000
Бостандыкский,32,14500000
Жетысуский,58,14800000
Жетысуский,79,22000000
Алмалинский,70,39800000
Ауэзовский,62,17500000
Ауэзовский,43,14000000
Ауэзовский,58,15500000
Ауэзовский,62,18000000
Ауэзовский,62,17200000
Бостандыкский,150,80000000
Ауэзовский,45,13500000
Ауэзовский,62,18000000
Алатауский,32,10000000
Ауэзовский,58,17500000
Бостандыкский,38,27700000
Ауэзовский,45,18500000
Ауэзовский,43,14000000
Ауэзовский,58,15300000
Ауэзовский,45,16600000
Ауэзовский,58,15500000
Ауэзовский,58,15800000
Алатауский,35,11800000
Ауэзовский,58,17700000
Алмалинский,43,15500000
Ауэзовский,62,16200000
Ауэзовский,46,14100000
Ауэзовский,58,17500000
Алмалинский,90,32500000
Бостандыкский,129,61392325
Бостандыкский,81,36000000
Наурызбайский,98,19800000
Ауэзовский,58,17500000
Медеуский,53,26300000
Алмалинский,43,15000000
Бостандыкский,78,28500000
Бостандыкский,130,70000000
Бостандыкский,56,17500000
Жетысуский,48,13500000
Турксибский,60,16000000
Ауэзовский,75,28000000
Ауэзовский,29,10300000
Ауэзовский,41,17000000
Алмалинский,58,25000000
Алмалинский,132,53000000
Жетысуский,44,10000000
Алмалинский,30,15800000
Ауэзовский,48,16500000
Ауэзовский,60,23500000
Жетысуский,42,12000000
Ауэзовский,82,30000000
Бостандыкский,45,18000000
Турксибский,160,27000000
Бостандыкский,60,23000000
Алмалинский,50,23500000
Медеуский,123,45000000
Алмалинский,36,15000000
Медеуский,84,25000000
Ауэзовский,45,17000000
Турксибский,53,11500000
Алатауский,48,12000000
Турксибский,49,15000000
Алатауский,35,10000000
Ауэзовский,43,13500000
Наурызбайский,57,18000000
Ауэзовский,31,12500000
Алмалинский,63,21000000
Ауэзовский,70,22000000
Ауэзовский,45,14500000
Турксибский,41,11800000
Алатауский,79,22000000
Медеуский,53,28500000
Ауэзовский,117,40000000
Алатауский,45,14000000
Ауэзовский,40,15500000
Ауэзовский,47,14200000
Бостандыкский,48,19999999
Ауэзовский,65,19000000
Ауэзовский,65,21500000
Ауэзовский,51,22000000
Алатауский,63,19000000
Алмалинский,81,38000000
Бостандыкский,70,27500000
Медеуский,74,40000000
Бостандыкский,70,28000000
Ауэзовский,33,10500000
Жетысуский,43,14000000
Бостандыкский,138,70000000
Ауэзовский,62,19300000
Наурызбайский,94,23000000
Турксибский,65,15000000
Бостандыкский,121,70000000
Ауэзовский,47,15800000
Алатауский,96,25000000
Турксибский,64,23000000
Ауэзовский,135,55000000
Бостандыкский,165,78000000
Алмалинский,47,16000000
Жетысуский,39,11300000
Турксибский,40,13000000
Алмалинский,81,58500000
Алатауский,70,28000000
Ауэзовский,54,19990000
